"Age","Income","Loan.Amount.Request","Current.Loan.Expenses","Credit.Score","Property.Price","Loan.Sanction.Amount"
20,2470.33,88937.76,733.4,790.18,164972.78,66703.32
37,2797.34,177827.29,518.79,680.69,250511.15,124479.1
61,1015.9,82993.74,424.61,775.07,146540.44,58095.62
24,1434.13,71845.65,322.69,832.08,119303.1,53884.24
29,4129.38,163283.85,501.53,855.58,260239.33,122462.89
61,1336.74,102141.38,299.26,856.41,128082.1,76606.04
28,2023.64,91196.99,525.38,685.98,125744.13,0
47,1883.82,175767.77,472.7,744.8,289365.47,123037.44
18,1890.13,60414.15,462.66,810.36,112626.62,48331.32
38,4176.8,169775.02,707.34,633.68,267753.18,-999
64,2039.9,31967.5,226.02,713.5,38997.46,22377.25
36,1977.52,141901.48,350.82,715.68,233725.91,92235.96
55,2621.56,187525.23,549.64,735.28,274175.98,121891.4
41,1809.2,66423.8,232.4,651.49,82259.65,43175.47
35,1939.19,24044.23,265.23,674.58,42611.87,16830.96
40,2567.49,84069.07,248.97,687.51,154979.27,58848.35
38,1369.56,41949.81,241.98,656.5,73504.82,29364.87
18,1313.38,19281.63,209.99,791.74,27642.82,13497.14
20,6483.03,57620.55,465.59,660.78,66516.89,40334.38
18,1709.11,18832.83,76.88,664.04,23374.19,12241.34
18,5000.64,156843,552.25,627.93,214021.33,0
54,2165.87,50586.16,358.44,709.84,81747.46,32881
59,3837.52,55870.68,339.58,739.885381135809,105251.57,36315.94
50,1571.43,14457.47,163.6,748.47,20728.27,10120.23
36,2637.11,117293.52,481.5,739.885381135809,179362.66,76240.79
18,2528.7,67982.01,345.14,739.885381135809,76405.99,0
18,3725.96,76054.06,785.71,721.09,115970.91,49435.14
60,10338.19,37695.87,196.22,849.1,48285.79,26387.11
22,3014.98,203255.14,733.44,653.93,338701.38,0
18,2094.27,34022.2,390.59,635.71,46468.9,0
59,2463.25,149823.06,747.44,805.55,165339.41,0
25,1891.42,66026.12,228.68,632.97,88441.18,0
29,4304.68,149541.9,391.42,759.36,247715.74,104679.33
28,1971.07,52152.01,393.79,872.01,67424.73,36506.41
37,1969.02,69540.82,390.41,665.48,111166.05,45201.53
43,4865.41,60348.43,524.06,829.7,92634.55,48278.74
22,1973.51,47790.01,266.73,797.11,80147.69,35842.51
42,1513.81,74256.51,380.34,635.09,137117.69,0
29,1658.21,83364.04,494.16,808.67,118954.44,66691.23
18,2165.87,171922.13,464.83,748.9,293446.17,111749.38
18,3342.64,63288.05,330.64,641.56,107631.07,0
35,2165.87,38238.62,447.56,739.885381135809,65890.51,26767.03
47,1975.12,64980.45,690.51,754.47,97057.77,0
18,1440.24,105720.49,375.205,739.885381135809,125350.8,74004.34
20,2165.87,31551.11,213.26,747.17,39416.77,22085.78
34,5271.23,174228.06,475.6,734.47,292761.82,113248.24
27,2455.78,24531.19,141.51,656.56,38382.7,15945.27
18,3968.11,73752.55,654.45,739.885381135809,131310.65,51626.78
42,2449.68,111785.15,432.59,763.22,168027.39,83838.86
54,4483.37,66395.23,523.92,814.77,123059.32,0
39,3027.91,35897.41,347.81,801.75,42391.82,25128.19
28,2165.87,64600.21,350.26,720.33,100438.87,45220.15
18,5524.92,139352.12,703.63,849.42,205640.77,104514.09
49,2924.4,83807.61,520.33,850.55,134367.18,62855.71
47,1755.05,123831.34,472.32,662.27,137545.66,86681.94
36,2526.36,30946.24,195.69,739.885381135809,39740.04,20115.06
37,4415.23,126755.87,523.58,746.9,233526.89,82391.32
61,3245.17,38946.37,355.35,758.48,69376.4,27262.46
58,6510.29,127620.64,647.37,832.65,201649.43,95715.48
44,1823.79,65247.26,281.6,813.93,107542.06,52197.81
57,3320.79,112137.56,849.79,739.885381135809,190150.54,89710.05
32,2437.22,81105.47,534.8,613.61,130279.66,0
62,2123.95,80908,486.23,739.885381135809,143512.98,60681
25,2453.28,142668.17,418.3,844.31,226739.18,107001.13
24,2453.28,29826.94,152.79,708.97,45709.08,20878.86
58,1969.02,48166.07,393.75,831.18,69721.33,0
48,3026.52,31531.48,108.11,699.03,39952.18,22072.04
29,2030.99,126984.63,355.74,784.81,238808.4,101587.7
33,2572.55,67020.62,333.44,761.56,121208.12,0
53,1044.04,88164.78,467.67,699.1,115022.48,61715.35
34,1157.85,9458.35,103.3,761.43,17653.62,6620.84
47,3355.93,261530.41,765.69,804.14,376377.58,209224.33
30,2318.92,29569.08,142.79,674.19,38361.39,19219.9
35,9616.16,48487.08,217.66,831.7,86418.95,38789.66
54,1881.87,41736.96,224.29,640.5,61984.79,35209.395
56,5673.46,249090.97,778.73,758.38,285216.77,199272.78
61,1705.16,50635.71,285.14,644.47,91152.84,0
41,1928.87,190966.11,547.71,774.2,298533.35,133676.28
42,1764.05,51639.12,276.56,673.43,80113.19,33565.43
18,1352.32,41961.26,207.24,812.86,67361.6,29372.88
24,2186.15,122559.9,364.25,807.37,230366.28,91919.92
60,2125.85,120578.54,330.31,815.71,144472.25,35209.395
61,2146.38,124108.65,797.84,747.83,220782.6,80670.62
60,2460.43,73456.55,489.59,761.66,104454.33,55092.41
18,4011.65,188042.18,576.72,739.99,265572.45,0
22,1076.78,164583.01,454.74,743.59,273309.88,115208.11
35,1960.39,27659.5,123.33,669.07,32689.86,17978.68
27,4233.28,159672.59,595.06,759.42,216796.02,127738.07
28,1605.43,70569,246.21,808.94,131324.36,56455.2
58,1973.51,180660.82,551.36,724.7,223493.73,126462.57
18,930.07,17184.01,101.29,704.88,31584.71,0
64,3211.65,136015.18,555.19,677.3,241912.21,88409.87
44,3812.6,22148.48,375.205,638.37,28252.49,0
53,1210.09,46019.31,226.2,667.26,53651.4,29912.55
18,2102.47,76056.45,328.91,678.22,102592.42,53239.51
18,1897.01,190628.54,588.19,815.93,211094.53,133439.98
21,1985.59,91992.12,302.91,696.5,129813.09,0
44,2245.9,41712.51,200.35,732.96,61964.7,27113.13
64,3355.93,164893.36,516.23,812.8,248431.5,123670.02
24,2453.28,114315.74,413.16,820.86,207590.37,-999
40,1983.11,34772.36,245.03,761.68,42327.64,27817.89
19,2020.47,68621.95,533.82,713.59,96309.25,48035.36
21,2635.24,41267.29,391.87,731.71,74653.2,28887.1
51,4710.82,108315.62,602.37,676.81,150840.21,0
33,2277.41,116963.35,335.29,886.41,144296.6,87722.51
60,2130.87,209017.49,792.16,650.74,354932.57,146312.24
18,6560.65,69174.91,345.32,778.53,100852.94,48422.44
39,2066.15,133581.91,400.73,612.49,231214.82,0
65,3323.18,34410.75,258.37,847.86,59436.28,27528.6
18,2761.45,69026.12,270.75,739.885381135809,117395.64,48318.28
21,1947.86,98485.52,656.48,749.11,168628.55,64015.59
18,1973.51,135332.7,425.92,715.23,251445.71,94732.89
33,1103.81,18996.21,122.85,710.34,34155.45,12347.54
46,1608.1,61395.05,321.9,738.15,111258.85,39906.78
62,2995.51,78939.67,424.3,839.83,143189.67,59204.75
26,2924.77,121869.2,385.53,748.72,224637.04,85308.44
36,3225.76,47116.49,268.66,786.82,76525.98,32981.54
31,1373.48,175830.59,520.43,855,250309.28,158247.53
29,3355.93,62210.45,456.28,709.9,86895.85,43547.31
59,4238.94,56665.56,265.62,618.67,73336.16,0
59,2335,36430.76,392.08,707.34,49790.28,25501.53
31,2841.88,45786.15,176.81,871.91,55632.16,36628.92
44,1023.66,21353.58,150.55,793.14,40167.4,0
30,1360.24,33070.52,161.23,654.71,55206.51,21495.84
36,1244.43,25991.9,125.28,597.4,33414.83,0
39,1552.98,45929.11,350.42,681.14,86669.1,29853.92
47,983.26,25946.13,267.6,649.07,47600.12,0
23,1368.01,145336.74,539.26,719.65,213731.51,94468.88
63,1624.5,68296.9,458.29,621.84,128630.32,0
24,3073.36,105199.28,351.24,866.42,161082.91,78899.46
49,2060.25,136889.9,349.48,721.83,242647.33,95822.93
63,2313.13,38083.88,248.57,664.94,63721.4,24754.52
47,3964.77,262887.01,941.58,711.64,410935.61,184020.91
22,2140.46,54285.85,258.28,739.885381135809,-999,38000.09
25,2666.54,189444.18,794.4,810.64,306547.51,142083.14
18,2469.22,139699.24,610.65,846.36,185905.71,111759.39
54,6984.12,160667.38,473.98,821.67,252790.01,0
51,2039.15,50579.18,182.54,864.05,78163.12,40463.34
37,2140.46,113009.6,519.52,707.2,146321.94,35209.395
41,2701,129875.99,462.74,670.84,234320.6,0
18,5520.37,139829.57,780.65,833.58,241336.75,97880.7
60,1296.08,18885.47,134.49,639.36,26702.51,0
18,3355.93,114528.69,831.4,798.24,206315.25,80170.08
18,2165.87,24268.35,168.21,640.23,30470.51,0
62,2631.15,77447.41,638.36,713.07,99340.09,50340.82
25,1227.84,199320.59,506.02,744.75,363976.92,-999
37,1639.56,63074.67,290.9,847.27,86250.28,44152.27
44,2132.36,85248.42,231.01,706.84,103631.49,59673.89
52,733.14,42372.33,231.98,766.96,61098.78,31779.25
35,1969.26,102059.81,295.93,778.59,119549.37,76544.86
50,1517.14,26455.2,291.76,772.02,34966.07,18518.64
42,1454.9,66963.05,314.12,733.53,123377.32,0
42,3373.93,87428.36,457.45,638.28,149439.3,0
35,4088.4,79768.54,303.48,816.27,99224.94,59826.4
59,2189.32,51414.16,295.51,717.02,93869.52,0
28,2903.52,90528.53,444.86,704.12,147704.23,58843.54
52,1691.11,54732.56,286.92,678.36,92191.29,35576.16
18,1809.8,36806.59,216.59,701.19,56945.87,35209.395
55,2123.95,24788.98,309.01,739.885381135809,42090.84,0
57,2123.95,65474.58,188.2,759.03,101188.92,49105.94
38,3762.85,247277.45,768.28,813.71,431947.43,185458.09
64,3401.36,202753.42,590.6,720.74,265881.73,141927.39
54,2106.64,19579.51,116.2,600.52,33182.18,0
57,4174.77,119323.27,587.32,724.02,192967.32,77560.13
25,1973.51,116468.03,633.98,861.1,186685.14,81527.62
54,2507.09,79863.91,500.25,729.79,102294.98,55904.74
44,2245.03,123861.72,465.54,806.84,179940.4,86703.2
65,1750.22,37168.23,328.67,739.885381135809,52727.16,27876.17
23,1970.27,44340.37,229.15,877.48,81142.21,33255.28
41,2140.46,17786.71,206.15,777.15,30232.99,13340.03
26,4090.68,32804.29,349.06,738.97,55498.53,22963
18,2395.96,32086.74,187.2,662.91,59560.62,20856.38
33,1501.24,125552.03,368.43,794.74,181766.41,100441.62
39,3819.81,193038.95,628.73,665.07,248010.69,0
52,2786.76,10325.02,111.94,686.4,13001.21,6711.26
51,2289.3,111001.89,464.19,742.25,155484.43,77701.32
47,1765.05,76971.75,357.66,730.89,103817.83,35209.395
34,1275.7,36622.37,374.02,655.97,45402.74,23804.54
40,3999.61,121043.22,545.68,658.55,145576.27,78678.09
18,2747.55,29950.84,353.22,695.14,52591.38,19468.05
18,1964.99,62469.65,164.73,706.16,99980.81,43728.76
31,1899.63,63037.48,285.73,669.3,87742.8,40974.36
50,3413.39,112459.86,1172.44,816.88,176255.73,89967.89
42,1683.61,46235.56,452.88,773.09,75977.35,34676.67
61,4187.98,77889.7,312.27,693.03,132922.95,54522.79
51,1415.43,46131.75,320.56,628.62,81797.13,0
60,1827.34,47853.63,240.19,636.94,55198.99,31104.86
57,2123.95,100084.99,618.46,822.93,172204.77,80067.99
59,1829.7,45317.36,430.1,714.68,70180.69,0
18,1408.77,46694.03,243.74,731.68,66252.62,30351.12
23,1674.31,136499.19,661.49,774.11,171047.6,102374.39
22,3536.79,45422.53,267.11,625.92,79249.16,0
59,1973.51,97799.8,346.97,752.76,109567.37,78239.84
18,1947.86,31064.08,147.34,691.05,55864.17,20191.65
52,2335.14,70302.28,515.1,662.01,79761.69,49211.6
60,1691.38,65658.49,338.65,608.38,82148.76,0
18,1767.8,104337.08,632.68,676.41,153917.01,73035.96
60,2441.4,113468.5,433.29,739.85,154349.29,0
62,2055.92,92995.73,502.05,612.4,127712.58,0
18,1526.66,58402.99,290.08,684.59,101869.29,40882.09
58,1947.86,68222.91,919.35,737.82,108374.48,-999
25,3355.93,96535.4,735.52,707.85,142922.59,67574.78
42,2219.29,62495.94,220.54,669.37,90301,0
54,2483.18,105070.43,680.98,736.1,186287,0
63,2001.21,106881.38,371.89,877.38,180063.31,85505.1
65,1515.72,43454.08,258.25,710.89,81204.73,35209.395
45,1896.77,92342.66,759.61,749.28,125280.11,64639.86
18,2526.36,137806.94,545.8,775.55,223394,110245.55
65,3469.27,192296.48,730.72,802.54,353010.4,0
55,1270.6,39212.23,217.93,746.57,68545.31,25487.95
65,2123.95,50982.73,227.82,792,83015.24,40786.18
29,1599.44,32299.12,189.19,739.885381135809,56974.07,22609.38
60,1984.37,36645.86,115.25,812.43,69542.41,25652.1
46,4234.15,232358.83,985.53,831.86,311790.53,162651.18
64,4302.92,151802.2,755.5,656.56,260284.53,106261.54
18,984.74,33091.98,322.11,706.38,39202.24,21509.79
21,3038.24,27072.37,170.79,735.24,40409.52,17597.04
43,5954.3,75529.76,358.65,630.71,120239.31,0
20,3355.93,84218.15,386.55,623.36,154142.91,0
32,1614.42,24115.77,113.1,760.75,32516.68,18086.83
58,1246.41,79463.54,356.52,670.63,88754.55,0
39,3804.11,317969.28,1017.78,765.17,484429.21,-999
57,6248.09,159883.31,759.36,788.24,296042.98,111918.32
61,2455.59,44101.51,298.98,814.12,62380.5,0
61,1990.85,200145.65,567.29,742.04,323005.06,140101.95
57,1822.35,77412.19,516.59,657.87,107783.63,54188.53
19,4939.06,82929.47,363.81,791.25,136628.74,66343.58
65,2123.95,85155.89,347.14,739.885381135809,137356.5,63866.92
38,1544.19,10632.08,126.65,607.77,14122.9,0
62,1342.92,37316.37,276.5,672.6,42955.36,0
21,1893.45,27282.92,139.68,722.59,48290.79,19098.04
27,908.46,85342.2,264.94,711.94,99421.03,0
18,2653.11,160995.87,438.8,716.28,262711.35,104647.32
65,2709.9,35742.71,183.95,739.885381135809,67164.44,26807.03
30,2029.42,196368.15,546.64,842.28,269398.57,137457.7
43,1120.91,84326.92,458.27,663.83,148520.14,59028.84
18,1570.22,90760.39,452.87,662.35,127993.05,63532.27
18,2182.19,155879.97,461.32,698.74,231551.38,101321.98
58,3038.01,37836.92,199.48,712.1,52924.01,24594
62,723.31,139470.93,446.47,722.84,157462.15,90656.1
18,2425.6,65812.46,700.87,739.885381135809,113309.98,52649.97
31,1911.04,20713.8,213.86,662.03,31805.84,13463.97
18,2411.42,63942.7,326.42,720.45,109589.06,44759.89
30,1154.48,31435.5,229.2,776.84,36020.52,22004.85
36,959.14,46220.32,222.64,610.39,59949.45,0
38,1646.96,70427.02,452.52,601.65,93825.36,0
18,2165.87,181601.82,766.77,636.72,-999,0
51,1742.87,49785.46,190.59,720.54,74780.28,34849.82
65,2123.95,69870.36,334.58,866.32,101528.46,52402.77
38,2798.55,212139.42,375.205,788.49,266225.71,159104.56
23,2666.76,66013.62,744.77,694.58,88624.4,46209.53
61,2123.95,17088.69,134.2,860.26,23299.83,11962.08
18,4751.9,140213.67,549.45,865.74,187836.32,126192.3
33,1402.49,83561.29,221.12,754.07,142341.98,58492.9
18,1729.08,61869.19,339.14,727.48,95317.79,40214.97
22,2903.94,61481.15,452.94,724.54,105776.41,43036.8
18,975.85,45566.01,204.97,740.01,66538.88,31896.21
18,3090.52,108212.47,688.17,758.2,159190.1,75748.73
26,1980.69,169044.59,711.19,759.51,313386.91,126783.44
44,1883.51,43280.37,219.88,673.28,81556.52,30296.26
18,2745.39,160717.25,630.24,739.21,255718.19,0
30,2636.76,161468.51,697.63,811.12,228526.55,121101.38
18,2020.59,98853.06,314.99,785.3,157586.93,0
23,8237.17,91019.71,446.27,625.13,164594.51,0
39,2165.87,141928.92,445.02,862.42,175546.91,113543.14
48,2174,58004.68,316.52,832,78978.78,0
21,1967.74,86978.63,365.47,733.86,160786.42,0
55,1871.89,24355.12,195.96,694.34,37294.13,0
63,1857.15,27423.64,126.19,824.13,47573.69,0
34,2230.41,42868.17,487.11,822.28,50272.54,30007.72
54,3480.06,140615.62,426.26,779.73,234526.99,-999
62,2123.95,90017.4,280.73,638.98,101369.3,58511.31
51,4323.87,27814.68,207.51,652.04,31098.05,18079.54
25,2539.57,45727.85,320.42,642.65,82648.78,0
39,1367.36,59372.42,358.12,599.13,105952.22,0
65,2817.28,54210.58,214.76,802.32,74490.2,37947.41
60,3893.27,113610.69,512.64,888.76,149053.83,85208.02
19,2629.87,83964.1,362.69,700.61,138482.93,58774.87
60,2544.67,65431.25,342.06,865.77,95853.32,49073.44
50,6160.75,37807.83,208,678.16,71467.16,26465.48
18,1576.4,73376.6,353.93,769.98,90386.64,58701.28
62,1217.81,31521.7,147.29,645.09,36881.86,22065.19
46,2165.87,273081.23,822.7,757.38,365592.45,204810.92
65,2118.03,110689.76,367.64,855.09,149195.38,77482.83
32,2691.91,38863.24,320.63,804.84,67613.97,31090.59
25,1880.64,111201.74,591.84,673.68,160505.17,77841.22
25,2140.46,104546.3,483.66,727.92,156391.62,73182.41
59,2134.72,66052.53,229.21,842.34,82914.54,0
38,1347.77,56838.08,258.37,638.38,90280.98,0
38,2595.91,81795.81,433.8,592.89,117308.99,0
47,2471.78,43402.45,239.99,807.66,66143.05,32551.84
23,1526.15,40555.69,202.32,669.28,53514.18,28388.98
31,1514.42,43285.82,174.55,761.51,55284.1,34628.66
57,1256.6,156126,545.46,798.55,294199.07,117094.5
64,4257.96,120888.08,687.46,729.95,186598.48,84621.66
46,3775.77,91204.53,488.68,722.41,132073.8,63843.17
53,1093.6,174381.53,592.46,739.885381135809,321517.05,139505.22
49,5350.49,143605.41,821.3,701.09,266751.79,0
62,2126.48,149998.17,538.3,739.885381135809,240291.63,-999
38,2058.4,88066.62,488.79,820.48,153868.74,70453.3
63,2459.79,50021.49,234.96,689.11,62013.17,0
64,1034.3,71005.15,296.58,631.48,88024.38,0
28,1377.3,36254.71,396.03,719.82,47169.38,25378.3
18,2186.96,92591.25,391.91,657.97,112687.17,64813.87
27,1847.63,86529.43,441.48,676.49,103358.16,56244.13
18,648.55,105372.45,427.36,712.15,140876.26,73760.72
22,2270.5,41850.24,469.47,739.885381135809,49750.44,31387.68
24,2185.74,155356.9,529.89,722.86,279947.99,100981.98
26,1947.86,64556.05,326.69,727.93,121608.27,41961.43
54,1639.22,27104.2,209.09,610.56,45061.73,0
34,2831.97,122599.23,364.84,737.21,135318.06,0
27,4850.56,63439.44,347.69,724.49,110946.94,44407.61
18,1702.48,185511.9,532.58,671.09,350636.25,129858.33
61,1616.57,21528.21,184.66,739.885381135809,29036.37,13993.34
31,2288.77,92004.66,408.82,661.86,102544.98,0
60,1753.54,84209.82,307.41,822.81,98136.32,67367.86
65,3076.22,85253.3,274.82,833.14,124587.68,63939.98
22,3355.93,131637.87,689.47,776.49,232850.02,92146.51
39,3506.96,39061.03,404.95,780.46,70511.3,29295.77
54,10060.16,122365.85,653.29,739.885381135809,140439.39,97892.68
44,2966.95,170073.55,707.32,775.13,256182.13,127555.16
57,1839.25,77471.3,365.36,739.885381135809,132858.93,0
23,2195.87,73428.58,387.95,815.06,112199.4,51400.01
18,2754.45,95170.28,297.65,763.34,166225.58,76136.22
29,2835.22,44251.57,215.6,861.59,62694.03,33188.68
20,1382.34,35541.73,222.33,654.6,64446.67,23102.12
37,1255.18,43890.87,153.59,655.05,63073.3,30723.61
39,1121.85,36087.75,190.7,704.83,65961.79,0
38,3891.83,70012.34,838.17,673,103194.58,0
38,2453.28,98759.75,780.8,778.8,157612.88,69131.82
27,1973.51,76485.32,471.28,739.885381135809,134629.91,49715.46
18,4271.61,230652.53,375.205,805.04,305605.66,172989.4
65,1122.68,29638.27,337.18,739.885381135809,33392.96,20746.79
63,2076.17,41135.56,208.93,690.76,54918.19,26738.11
48,1609.6,31986.17,202.09,680.84,47753.4,20791.01
34,1847.76,165480.53,490.63,819.92,187231.87,0
63,6465.4,179332.45,645.74,852.39,227848.93,134499.34
29,5213.26,91111.32,500.92,707.24,131613.08,63777.92
44,1397.85,169629.71,469.23,846.72,273669.05,135703.77
28,1947.86,60674.97,318.08,800.45,86424.32,42472.48
21,2766.76,275790.84,939.43,764.38,318709.26,193053.59
58,2434.47,104408.61,517.26,603.17,152951.19,0
18,2165.87,25457.24,129.9,690.22,46876.4,16547.21
18,1600.08,21831.95,224.85,829.8,31577.54,15282.36
39,1262.84,46187.4,207.06,663.51,74452.27,0
25,3830.11,133465.03,441.67,754.75,209384.6,106772.02
18,1661.11,96787.83,296.25,666.41,178274.27,67751.48
65,3471.99,67835.16,506.77,739.885381135809,124914.62,54268.13
50,1973.51,101171.94,298.75,686.81,158383.34,70820.36
47,1553.4,118791.02,513,818.3,165948.33,83153.71
34,4336.62,117469.58,550.3,803.82,214264.26,82228.71
65,2123.95,333298.19,872.18,876.32,555225.1,233308.73
22,1056.33,19183.02,160.6,739.885381135809,34279.89,14387.26
57,1642.03,184740.93,569.23,763.77,257261.85,147792.74
36,1842.85,71494.78,432.95,677.08,87946.61,0
36,1590.9,151680.75,458.56,751.31,242273.82,106176.52
65,1141.65,70541.88,204.3,798.07,106349.37,49379.32
45,2140.46,87543,375.205,856.55,143854.11,65657.25
25,4514.52,64280.27,410.38,729.38,117159.55,41782.18
65,1603.1,37197.84,181.89,793.05,54189.54,27898.38
53,3117.78,162706.38,492.81,749.47,232515.07,105759.15
58,1233.97,101081.87,519.82,786.53,172836.68,75811.4
48,2701.69,80885.68,323.6,849.46,110667.46,0
59,2123.95,45360.63,266.11,747.48,70301.81,31752.44
25,2473.48,26031.33,128.25,809.91,43514.12,18221.93
58,1680.93,36900.99,198.61,622.88,65319.07,0
25,4708.91,110193.6,495.9,703.11,143280.34,77135.52
56,1479.77,25166.85,124.03,660.85,32575.93,17616.79
61,2231.5,88897.57,400.59,708.08,162411.08,62228.3
42,2901.07,240936.3,670.18,765.9,386796.09,180702.22
31,1947.86,39679.55,155.39,801.18,-999,27775.68
64,1596.71,65268.48,371.93,857.47,74020.09,58741.63
50,2248.92,34287.7,268.93,766.44,45178.74,0
51,1251.18,68954.8,173.48,779.18,110621.63,55163.84
62,2052.87,43798.78,342.01,640.97,50022.32,0
18,2785.7,37861.54,389.99,693.77,63980.55,26503.08
51,3614.17,87152.28,321.22,660.4,108418.92,56648.98
51,1281.01,39032.37,236.65,620.39,47559.07,0
63,4396.65,304297.1,978.29,882.03,415972.21,213007.97
49,2737.83,15251.68,176.55,723.5,19588.86,10676.18
65,1127.72,13084.29,128.88,871.64,24494.01,9159
40,6561.01,198904.78,595.36,782.83,283279.8,0
48,2470.13,149124.04,797.62,604.88,179917.25,0
62,1973.51,117774.75,351.82,623.56,130240.14,35209.395
53,2326.64,61676.95,318.94,832.55,90940.77,43173.86
18,1489.23,91833.6,329.9,794,109661.71,64283.52
61,997.13,56818.2,257.7,854.63,94687.39,48295.47
42,2391.86,152625.54,409.44,769.59,210073.26,106837.88
30,2156.82,74189.19,684.77,649.9,120123.02,0
33,2638.14,14093.86,95.67,739.885381135809,23084.76,10570.4
42,2465.06,84606.69,491.49,717.06,102848.9,54994.35
51,1391.25,95341.53,318.62,671.5,141241.45,66739.07
26,3033.95,64070.05,381.58,759.33,75108.08,51256.04
46,2140.46,222839.59,614.34,739.18,408959.81,155987.71
18,5242.11,175913.35,554.22,726.59,307092.15,0
58,2404.06,119742.34,464.75,739.88,138246.89,83819.64
63,1450.26,34252.72,166.83,849.54,60631.34,0
18,4262.94,92968.4,359.17,828.54,105199.19,74374.72
54,2140.46,54595.23,283.93,746.55,80716.36,38216.66
23,2205.33,119859.03,497.51,636.68,151720.68,0
64,2679.29,154684.5,628.97,812.77,264985.01,108279.15
18,2145.12,67779.86,470.94,683.45,93220.35,0
37,2051.88,19269.97,94.9,799.17,24469.42,15415.98
